,CancelTime,HashPassportNumber_p,Male,Created,TicketID,VehicleType,VehicleClass,BuyerMobile,Cancel,DepartureTime,TripReason
29,0.5131501057082453,0.4496551755255452,1.0,0.39568534232565855,0.39511262994391405,0.15577727711618927,1.0,0.6139592472560679,0.0,0.5880535574665346,0
30,0.5131501057082453,0.4496551755255452,0.0,0.5039525691699605,0.9809925044427659,0.001931123270035404,1.0,0.7875895709569956,0.0,0.34471550208100116,0
31,0.5131501057082453,0.4496551755255452,1.0,0.38384145498770006,0.9939441417357617,0.018667524943675573,1.0,0.8923824289651402,0.0,0.14997425447646953,0
32,0.5942494714587737,0.4496551755255452,0.0,0.6083501478758396,0.38662129698310793,0.012552301255230127,1.0,0.6499910456622688,1.0,0.7667031468654365,0
33,0.5131501057082453,0.4496551755255452,1.0,0.2728101937588104,0.9738358964172247,0.0170582555519794,1.0,0.8433498556147397,0.0,0.45507209405521015,0
34,0.5131501057082453,0.4496551755255452,1.0,0.36826612123054814,0.8972166719325001,0.000965561635017702,1.0,0.7843533631060055,0.0,0.5609552050482541,0
35,0.3518393234672304,0.4717241411955106,0.0,0.8975648857071782,0.9338198457973832,0.42742195043450276,1.0,0.04190391918262199,0.0,0.9473159185654251,1
36,0.3518393234672304,0.4717241411955106,1.0,0.48038917604134995,0.29936667378913995,0.02252977148374638,0.0,0.08153039996879233,0.0,0.6647142171581549,1
37,0.7769133192389006,0.4717241411955106,0.0,0.2355648304264905,0.38632629039364236,0.02156420984872868,1.0,0.7704053626996991,1.0,0.026583419355700397,1
38,0.3518393234672304,0.4717241411955106,0.0,0.26352303822659556,0.2830180921528119,0.04602510460251046,0.0,0.42587269145819023,0.0,0.44306771703381037,1
39,0.3518393234672304,0.4717241411955106,0.0,0.6548273860526825,0.3949856845996667,0.0028966849050531063,1.0,0.2990184958781512,0.0,0.7998197794526226,1
40,0.5131501057082453,0.4496551755255452,1.0,0.3560629094225932,0.37978385113885266,0.011908593498551659,1.0,0.12616691001628794,0.0,0.5487577281283867,0
41,0.3518393234672304,0.4717241411955106,1.0,0.7204593825147185,0.877998842844362,0.09205020920502092,1.0,0.039620068490391236,0.0,0.8431707066585892,1
42,0.5131501057082453,0.4496551755255452,0.0,0.522112275076702,0.928798566391323,0.5925329900225298,1.0,0.17497560655011937,0.0,0.03578784784932063,0
43,0.5131501057082453,0.4496551755255452,0.0,0.8716658835235911,0.8877732488898386,0.2590923720630834,1.0,0.560628846612693,0.0,0.16944516090528158,0
44,0.5131501057082453,0.4496551755255452,1.0,0.6188949390530418,0.9948079611177204,0.3302220791760541,1.0,0.6606851836401161,0.0,0.353501547461275,0
45,0.5131501057082453,0.4496551755255452,0.0,0.03428784654081097,0.9765359262391016,0.020598648213710977,1.0,0.7600556621492164,0.0,0.07604917667980633,0
46,0.3518393234672304,0.4717241411955106,0.0,0.660369274993781,0.3513565741820152,0.009977470228516255,1.0,0.37162808603767933,0.0,0.6289585526252456,1
47,0.5131501057082453,0.4496551755255452,1.0,0.12717322203488213,0.374192474068394,0.011908593498551659,1.0,0.9608189781669031,0.0,0.2494207021872616,0
48,0.3518393234672304,0.4717241411955106,0.0,0.007103568368390503,0.3506532353010333,0.006758931445123914,1.0,0.9870855721468781,0.0,0.016413491369742374,1
49,0.5131501057082453,0.4496551755255452,1.0,0.2384532463583847,0.9933465478125891,0.022207917605407145,1.0,0.8158494196010372,0.0,0.4122360999118237,0
50,0.5131501020505567,0.44965517232044294,0.0,0.5337488560313018,0.38741238985378323,0.012552301165758437,0.9999999928720886,0.2834625090983988,0.0,0.13298146246344442,0
51,0.3518393234672304,0.4717241411955106,1.0,0.7330771994803615,0.9366001801133437,0.25587383327969104,1.0,0.1066402064450702,0.0,0.3775103015040746,1
52,0.5131501057082453,0.4496551755255452,0.0,0.5528483374333176,0.984937061192153,0.00804634695848085,1.0,0.16685013114676017,0.0,0.7241889858861627,0
53,0.3518393234672304,0.4717241411955106,0.0,0.5289256198347108,0.39132726882359825,0.0028966849050531063,1.0,0.11386960258716385,0.0,0.7058444955317447,1
54,0.5131501025074271,0.44965517272078215,0.0,0.9795046789285367,0.9987902868710837,0.020598648085225126,0.9999999937624136,0.7527760040977478,0.0,0.2706295060142067,0
55,0.3740380549682875,0.4717241411955106,0.0,0.38735177865612647,0.3894325967119871,0.011908593498551659,1.0,0.5960794067008386,1.0,0.12966658182096477,1
56,0.5131501057082453,0.4496551755255452,0.0,0.3420768954365792,0.9708451000831698,0.042806565819118125,1.0,0.8284095673941023,0.0,0.489025492869089,0
57,0.5131501057082453,0.4496551755255452,0.0,0.9445120097294011,0.9154335858063799,0.4512391374316061,1.0,0.5294312579035421,0.0,0.9158406351152133,0
58,0.3518393234672304,0.4717241411955106,1.0,0.6450012438154731,0.3815229252627274,0.1506276150627615,1.0,0.28933761134714225,0.0,0.5839019096494822,1
59,0.5131501017192936,0.44965517203016897,0.9999999922265406,0.2511816227468611,0.3907364816841497,0.01898937867440164,0.9999999922265406,0.903231560223822,0.0,0.4276519051484823,0
60,0.3518393234672304,0.920000006366683,0.0,0.9332762099560519,0.13932341472183102,0.825233344061796,0.0,0.5344763202814667,0.0,0.9653385757557305,1
61,0.3518393234672304,0.4717241411955106,0.0,0.4652422676138091,0.3752852576238838,0.006758931445123914,1.0,0.14753751159320247,0.0,0.5112641645092694,1
62,0.5131501057082453,0.4496551755255452,1.0,0.08377788219685453,0.9783734215509252,0.0975217251367879,1.0,0.5333282971175148,0.0,0.17362899203874532,0
63,0.3518393234672304,0.4717241411955106,0.0,0.06451256253627795,0.3783734472483633,0.03347280334728034,1.0,0.9904022660018297,0.0,0.13700437796273193,1
64,0.6485412262156448,0.4717241411955106,1.0,0.6577710826722685,0.3448777360865397,0.003540392661731574,1.0,0.15842944879276913,1.0,0.8015254952224193,1
65,0.5131501057082453,0.4496551755255452,1.0,0.8489455208822798,0.997891139741769,0.2658513035082073,1.0,0.4954467431805571,0.0,0.20191812716424248,0
66,0.3518393234672304,0.4717241411955106,0.0,0.1189225793968877,0.36674509953067486,0.14547795300933378,1.0,0.4083003427086682,0.0,0.23558187613041998,1
67,0.5131501057082453,0.4496551755255452,1.0,0.4973465269907958,0.3532223366757563,0.012552301255230127,1.0,0.8765801927646628,0.0,0.08953398625612409,0
68,0.3518393234672304,0.4717241411955106,1.0,0.46684540755687004,0.30285972655099136,0.02252977148374638,0.0,0.6315507535736806,0.0,0.42562435953890765,1
69,0.3518393234672304,0.4717241411955106,1.0,0.09813704082478786,0.3421730807258036,0.04312841969745736,1.0,0.9212397218149375,0.0,0.20008367812880068,1
70,0.5131501057082453,0.4496551755255452,1.0,0.538337156914232,0.37999148643875524,0.011908593498551659,1.0,0.6292781765726333,0.0,0.08152034046972047,0
71,0.3518393234672304,0.4717241411955106,1.0,0.3658752314878797,0.13445349322621955,0.02252977148374638,0.0,0.17465249936799243,0.0,0.5223995919875651,1
72,0.35183932136319584,0.47172413837455274,0.9999999940198994,0.07696453697859006,0.9443791744423481,0.0878661082611627,0.9999999940198994,0.9801056138650465,0.0,0.03404994855949049,1
73,0.5131501057082453,0.4496551755255452,0.0,0.5083335636695321,0.9422940899618484,0.009011908593498551,1.0,0.4701909257714925,0.0,0.6891091709978897,0
74,0.5131501057082453,0.4496551755255452,1.0,0.8756875535531662,0.9529842242142591,0.10363694882523335,1.0,0.04781529270096035,0.0,0.9357299246573717,0
75,0.5131501024533812,0.44965517267342375,0.9999999936570919,0.3100831954681469,0.29095731381037887,0.04312841942389775,0.0,0.5967339805455053,0.0,0.42781282234129586,0
76,0.5131501057082453,0.4496551755255452,1.0,0.17178473700212832,0.9777195502382988,0.2185387833923399,1.0,0.09352315454539935,0.0,0.3198699818115088,0
77,0.3518393234672304,0.4717241411955106,0.0,0.403244976367506,0.39187565215279646,0.011908593498551659,1.0,0.8686662281075207,0.0,0.31716658323296293,1
78,0.3518393234672304,0.4717241411955106,1.0,0.007089748196467564,0.9511893866496927,0.07981976182813004,1.0,0.1358330761919753,0.0,0.016381308053331115,1
79,0.3518393234672304,0.4717241411955106,0.0,0.18897703087426407,0.37717825940201805,0.006758931445123914,1.0,0.8816045948368789,0.0,0.10002574740619471,1
80,0.5131501057082453,0.4496551755255452,1.0,0.38729649796843474,0.9510289061487159,0.016414547795300934,1.0,0.48793847360653797,0.0,0.33638002313048493,0
81,0.3518393234672304,0.4717241411955106,0.0,0.6542745791757649,0.3939813002312641,0.011908593498551659,1.0,0.5379324100752403,0.0,0.7992082964408086,1
82,0.5131501057082453,0.4496551755255452,0.0,0.9476215484120623,0.38317205835322854,0.012552301255230127,1.0,0.253631761127719,0.0,0.20948120652088847,0
83,0.3518393234672304,0.4717241411955106,1.0,0.5311644876862268,0.35255240446431313,0.03830061152236885,1.0,0.7042222370119569,0.0,0.7075180279851302,1
84,0.5131501057082453,0.4496551755255452,1.0,0.1899168025650239,0.9628490852418714,0.33279691020276797,1.0,0.544028226760387,0.0,0.3462603012687416,0
85,0.5131501014617432,0.4496551718044866,0.9999999917246397,0.659346576815153,0.38357023698251075,0.011908593400003756,0.9999999917246397,0.45125694170851954,0.0,0.7921601435913321,0
86,0.07729386820149904,0.47172413679966413,0.9999999906813196,0.08471765309815762,0.35695398682408885,0.01802381701903891,0.9999999906813196,0.29581568520748064,0.9999999906813196,0.17536688949076534,1
87,0.5131501057082453,0.4496551755255452,1.0,0.42660106691727245,0.9378224787568916,0.12616672030897974,1.0,0.9240749252585259,0.0,0.617855308463361,0
88,0.5131501057082453,0.4496551755255452,1.0,0.4243069183780646,0.39186036217712295,0.04377212745413583,1.0,0.6417293301106859,0.0,0.16407054706460122,0
89,0.3518393234672304,0.4717241411955106,1.0,0.7102324552917438,0.3856947758521688,0.011908593498551659,1.0,0.2362597799772824,0.0,0.12702754987524148,1
90,0.3518393234672304,0.4717241411955106,1.0,0.5679399651731668,0.8902554929237607,0.13196009011908594,1.0,0.8682996543132491,0.0,0.2495816187693179,1
91,0.5131501057082453,0.4496551755255452,1.0,0.0754857790430913,0.9867392225265799,0.018667524943675573,1.0,0.5509500465294443,0.0,0.15792353363005066,0
92,0.3518393234672304,0.4717241411955106,0.0,0.8221620276956245,0.29489467712261164,0.001287415513356936,0.0,0.14738382043570925,0.0,0.5466336292452436,1
93,0.3518393234672304,0.4717241411955106,0.0,0.05244755244755245,0.38174520810235085,0.006758931445123914,1.0,0.8823381268504642,0.0,0.11338182371686743,1
94,0.5131501057082453,0.4496551755255452,0.0,0.3890654799745709,0.37094046327598396,0.003540392661731574,1.0,0.6992486225159458,0.0,0.16477858002564894,0
95,0.3518393234672304,0.4717241411955106,0.0,0.6746316924182537,0.9470248598301116,0.22497586095912459,1.0,0.6846243589071217,0.0,0.6182093249438849,1
96,0.5131501057082453,0.4496551755255452,1.0,0.2700599795461456,0.9140911516396829,0.005471515931766978,1.0,0.28889195461896044,0.0,0.4514031959843266,0
97,0.7134038054968287,0.4496551755255452,0.0,0.7232372370712292,0.29557527377086906,0.001287415513356936,0.0,0.7201484076402547,1.0,0.07917095837169852,0
98,0.3518393234672304,0.4717241411955106,1.0,0.14295585837087812,0.9516689008447647,0.2458963630511748,1.0,0.6877464211381377,0.0,0.02478115363666986,1
99,0.3518393234672304,0.4717241411955106,0.0,0.12533513916913128,0.3887212916251921,0.003540392661731574,1.0,0.4351748678252172,0.0,0.2462345538625469,1
100,0.3518393234672304,0.4717241411955106,0.0,0.36031952237485837,0.1377323578414512,0.04602510460251046,0.0,0.8194623814852972,0.0,0.2768408877696547,1
101,0.5131501057082453,0.4496551755255452,1.0,0.6526161585450123,0.34101759542133325,0.011908593498551659,1.0,0.7092322691673276,0.0,0.7980496970500033,0
102,0.3518393234672304,0.4717241411955106,1.0,0.11448630420962437,0.29728184063553875,0.02252977148374638,0.0,0.7658975940411726,0.0,0.13591014520474912,1
103,0.5131501057082453,0.4496551755255452,0.0,0.19977058514607923,0.9885706789404484,0.03379465722561957,1.0,0.9192451011974028,0.0,0.05223352253547427,0
104,0.4291754732811532,0.47172413855103323,0.9999999943940172,0.4454932394385022,0.38166708575088715,0.011908593431792288,0.9999999943940172,0.41823211899726226,0.9999999943940172,0.13240216297367757,1
105,0.9808033826638477,0.4496551755255452,1.0,0.9807485005113463,0.899198201384912,0.009011908593498551,1.0,0.19768442068210504,1.0,0.9911495955175607,0
106,0.5131501057082453,0.4496551755255452,0.0,0.9364963100140966,0.3892126266417933,0.018023817186997103,1.0,0.06514669955570944,0.0,0.3234423299331586,0
107,0.5131501057082453,0.4496551755255452,0.0,0.8972608419248735,0.37514880422753694,0.012552301255230127,1.0,0.20602366370115152,0.0,0.4107556673569058,0
108,0.3518393234672304,0.4717241411955106,1.0,0.16942148760330578,0.2991695744388611,0.007402639201802382,0.0,0.6836230776724451,0.0,0.31620108374062517,1
109,0.3518393234672304,0.4717241411955106,0.0,0.08513225904530253,0.39497746141947254,0.006758931445123914,1.0,0.42326888150130687,0.0,0.029319001250657457,1
110,0.3518393234672304,0.4717241411955106,1.0,0.010434229801818734,0.3582714978021624,0.003540392661731574,1.0,0.14824879366809565,0.0,0.023976570726388372,1
111,0.5131501057082453,0.4496551755255452,1.0,0.9770585146079217,0.9344633096475764,0.07177341486964918,1.0,0.8341014091001602,0.0,0.05484037116478629,0
112,0.3518393234672304,0.4717241411955106,1.0,0.5522264296967855,0.3007954513478756,0.02252977148374638,0.0,0.6301113289749063,0.0,0.28015576936001446,1
113,0.3518393234672304,0.4717241411955106,0.0,0.6450288841593189,0.3820208131260458,0.011908593498551659,1.0,0.884415745828446,0.0,0.5454750298544383,1
114,0.5131501057082453,0.4496551755255452,0.0,0.5178418419525139,0.3654115309801247,0.05246218216929514,1.0,0.1641202843240134,0.0,0.6970584501514708,0
115,0.5131501006747495,0.4496551711148721,0.9999999901909876,0.5704275905239644,0.2862211465180818,0.043128419274410155,0.0,0.9033973505542993,0.0,0.7379634380714891,0
116,0.10164904862579281,0.4717241411955106,1.0,0.1101744105696675,0.3882145381457268,0.16511103958802706,1.0,0.652926758117511,1.0,0.04904737421075957,1
117,0.5131501027771709,0.4496551729571491,0.9999999942880761,0.42354680650303583,0.8924591716309467,0.006115223653515754,0.9999999942880761,0.11787811423379724,0.0,0.33396627249205046,0
118,0.5131501057082453,0.4496551755255452,1.0,0.01771746040520744,0.9975569445591906,0.006115223688445446,1.0,0.38822770473425056,0.0,0.04019696219766319,0
119,0.5131501057082453,0.4496551755255452,1.0,0.3887614361922662,0.38665958616588697,0.03347280334728034,1.0,0.6504352670138914,0.0,0.5813272443365815,0
120,0.5131501057082453,0.4496551755255452,0.0,0.03280908814505652,0.2939406597328983,0.04312841969745736,0.0,0.41457388455403954,0.0,0.3304261095944019,0
121,0.35183932126524914,0.4717241382432319,0.9999999937415145,0.5188783515993416,0.3803700073215276,0.04248471167488893,0.9999999937415145,0.06380418158166072,0.0,0.05844490223707079,1
122,0.5131501057082453,0.4496551755255452,1.0,0.4245004007849858,0.39283519449170273,0.006758931445123914,1.0,0.7991105482718963,0.0,0.4663684381155623,0
123,0.35183932143370594,0.4717241384690883,0.0,0.11255147948989956,0.29007409303162496,0.022529771353531142,0.0,0.8429322875611986,0.0,0.14884783754178013,1
124,0.3518393234672304,0.4717241411955106,1.0,0.22911081013847812,0.34332792359432124,0.03443836498229804,1.0,0.5433805201046794,0.0,0.40048918942171396,1
125,0.5131501057082453,0.4496551755255452,1.0,0.7353022471599547,0.2943622262050396,0.04312841969745736,0.0,0.1159901017590739,0.0,0.8527935182655558,0
126,0.5131501057082453,0.4496551755255452,1.0,0.1073965560131568,0.3700115008884247,0.04312841969745736,1.0,0.13196094804951847,0.0,0.2166902693970106,0
127,0.3518393234672304,0.4717241411955106,0.0,0.04353354155725697,0.3496678670368297,0.011908593498551659,1.0,0.44928963778956393,0.0,0.09526261657732829,1
128,0.5131501057082453,0.4496551755255452,0.0,0.3995964509798502,0.14009523727536746,0.04312841969745736,0.0,0.4380035441322215,0.0,0.5919799220687083,0
129,0.5131501057082453,0.4496551755255452,0.0,0.6995632825672351,0.37707328536735196,0.012552301255230127,1.0,0.6616668023187653,0.0,0.8291065973868688,0
130,0.3518393234672304,0.4717241411955106,1.0,0.22110893059509662,0.3544425795242556,0.005793369810106213,1.0,0.843237565137922,0.0,0.38990087832240955,1
131,0.6703594080338265,0.4496551755255452,1.0,0.6792752701843611,0.2955205382277017,0.007402639201802382,0.0,0.06657463795896047,1.0,0.7458805411473516,0
132,0.3518393234672304,0.4717241411955106,0.0,0.6123303573896459,0.39698867141289784,0.018023817186997103,1.0,0.30534690795989283,0.0,0.5866696748608505,1
133,0.3518393213790233,0.4717241383957732,0.0,0.2996075053391833,0.38893804720723024,0.0424847116886272,0.9999999940648842,0.6217507541894935,0.0,0.1204621526123877,1
134,0.3518393234672304,0.4717241411955106,1.0,0.11773404461151497,0.3793652398720936,0.0028966849050531063,1.0,0.4689290163556427,0.0,0.044058960167014334,1
135,0.3518393234672304,0.4717241411955106,0.0,0.3314215428839935,0.38497601850832286,0.011908593498551659,1.0,0.5164563054361827,0.0,0.5230754416322017,1
136,0.9825792811839323,0.4717241411955106,1.0,0.9825451228613284,0.979821729162622,0.021886063727067914,1.0,0.22250183819304004,1.0,0.15110067055086362,1
137,0.10807610680522978,0.4496551624974523,0.0,0.11711213348183196,0.3397893765221265,0.01898937827182567,0.9999999710264806,0.6292505708494491,0.9999999710264806,0.21739829605926442,0
138,0.3518393234672304,0.4717241411955106,0.0,0.011318720804886813,0.2923092578746908,0.007402639201802382,0.0,0.2345442664793459,0.0,0.025907569711063946,1
139,0.5131501057082453,0.4496551755255452,1.0,0.6864064788965974,0.9920024433124153,0.5889925973607982,1.0,0.7648727049824627,0.0,0.4118499001148886,0
140,0.9243974630021141,0.4496551755255452,0.0,0.9300561098980071,0.34072001908805705,0.003540392661731574,1.0,0.5810483126810482,1.0,0.9636328599859337,0
141,0.5131501057082453,0.4496551755255452,1.0,0.7646977528400454,0.9910319795623136,0.05664628258770518,1.0,0.7724875081168209,0.0,0.08380535593491989,0
142,0.5131501057082453,0.4496551755255452,1.0,0.757124298626275,0.9555734980778959,0.042806565819118125,1.0,0.4356030535928159,0.0,0.8662783278418735,0
143,0.5131501057082453,0.4496551755255452,0.0,0.22229746538046935,0.8837256454136433,0.1676858706147409,1.0,0.35681467863516936,0.0,0.26663877646728545,0
144,0.5131501057082453,0.4496551755255452,0.0,0.28904889576826337,0.977446129496843,0.06984229159961378,1.0,0.25849090912371286,0.0,0.11917482067089415,0
145,0.5131501057082453,0.4496551755255452,1.0,0.5368998590342464,0.38524468522372896,0.012552301255230127,1.0,0.0266747790352317,0.0,0.7117340424350052,0
146,0.5131501057082453,0.4496551755255452,1.0,0.9942231681362116,0.8827605781255441,0.49340199549404573,1.0,0.9774903718235284,0.0,0.2866246159586776,0
147,0.5131501057082453,0.4496551755255452,1.0,0.7969263937643385,0.9674218158657782,0.4959768265207596,1.0,0.9097084214627943,0.0,0.5266477897538514,0
148,0.6323044397463001,0.4496551755255452,1.0,0.6417120428978137,0.9655584946286573,0.22787254586417768,1.0,0.1679364276535827,1.0,0.09825566500357544,0
149,0.5131501057082453,0.4496551755255452,0.0,0.1692141850244617,0.8972495646532767,0.2999678146121661,0.0,0.9658984399334671,0.0,0.31597580052574636,0
150,0.3518393234672304,0.4717241411955106,0.0,0.9077088918986153,0.36239799241334536,0.03830061152236885,1.0,0.883245031348865,0.0,0.9526583490896942,1
151,0.5131501057082453,0.4496551755255452,1.0,0.23016114320462147,0.29064766152670796,0.04312841969745736,0.0,0.5160445654740551,0.0,0.40167997212893053,0
152,0.3518393234672304,0.4717241411955106,0.0,0.5351999778877249,0.13990957328504613,0.02252977148374638,0.0,0.8162897300201934,0.0,0.9301300276018125,1
153,0.3518393234672304,0.4717241411955106,0.0,0.1387268857624589,0.37708086611159347,0.02252977148374638,1.0,0.9474628187972901,0.0,0.23274974428622913,1
154,0.3518393234672304,0.4717241411955106,1.0,0.9883357748970397,0.9679436023465359,0.010299324106855488,1.0,0.49502666310535176,0.0,0.7945738988775872,1
155,0.14697674335521288,0.4717241385289372,0.9999999943471763,0.15923601999596682,0.9753623187272148,0.27003540240015483,0.9999999943471763,0.5797088767588094,0.9999999943471763,0.2999485072573831,1
156,0.3518393234672304,0.4717241411955106,0.0,0.0330854915835153,0.2955928765159722,0.02252977148374638,0.0,0.37942554238671394,0.0,0.07347451136690557,1
157,0.5131501057082453,0.4496551755255452,1.0,0.3933773736145278,0.9983969938109005,0.03379465722561957,1.0,0.30010599150481976,0.0,0.5858007253177465,0
158,0.7646511627906977,0.4496551755255452,1.0,0.7705298653915255,0.9888494961439067,0.5423237850016093,1.0,0.2499071378235279,1.0,0.1091014426341699,0
159,0.3518393234672304,0.4717241411955106,1.0,0.3011000856850659,0.910469226225726,0.31927904731252016,1.0,0.4766108419133614,0.0,0.2773236375158236,1
160,0.3518393234672304,0.4717241411955106,0.0,0.40932585201359906,0.2996558984550315,0.02252977148374638,0.0,0.7479930445536045,0.0,0.3315203423523847,1
161,0.13073995771670188,0.4496551755255452,0.0,0.14154620083473837,0.9843766000670446,0.4654007080785324,1.0,0.8269831116481535,1.0,0.15528450168432736,0
162,0.4503171247357294,0.4496551755255452,1.0,0.46474474142458333,0.9956997907072154,0.001931123270035404,1.0,0.7196317750145773,1.0,0.30197605788684845,0
163,0.5131501057082453,0.4496551755255452,0.0,0.3576660493656541,0.987926187192731,0.02832314129385259,1.0,0.4852724004910932,0.0,0.11862770429190274,0
164,0.3518393234672304,0.4717241411955106,0.0,0.3391331988169933,0.9995926956060079,0.001931123270035404,1.0,0.9433622105509166,0.0,0.10478887823506113,1
165,0.5131501057082453,0.4496551755255452,1.0,0.7652643798888858,0.9994534154914693,0.00160926939169617,1.0,0.6996129822934207,0.0,0.49935633743710334,0
166,0.5131501057082453,0.4496551755255452,1.0,0.2387020094529976,0.9944654142677574,0.5819118120373351,1.0,0.063524469252862,0.0,0.009880278138256685,0
167,0.3518393234672304,0.4717241411955106,1.0,0.24128638160258714,0.3909957718720211,0.13292565175410365,1.0,0.0818798367257291,0.0,0.41561534813500595,1
168,0.5131501057082453,0.4496551755255452,1.0,0.8068354570330855,0.9452008556732941,0.049243643385902806,1.0,0.922522480579467,0.0,0.5538105088049545,0
169,0.5131501057082453,0.4496551755255452,1.0,0.13480195693634428,0.948457877466135,0.24686192468619247,1.0,0.7525994564554613,0.0,0.26181127900559653,0
170,0.5131501057082453,0.4496551755255452,1.0,0.46860056939108324,0.9211038540118263,0.17251367878982943,1.0,0.3517772908148622,0.0,0.5524909928320928,0
171,0.3518393234672304,0.4717241411955106,1.0,0.5369689598938611,0.9611716849694528,0.0341165111039588,1.0,0.377909410274363,0.0,0.40216272187509944,1
172,0.5131501057082453,0.4496551755255452,1.0,0.9780535669863734,0.915628372387229,0.02832314129385259,1.0,0.8035996871516271,0.0,0.9897978962282877,0
